date,1. open,2. high,3. low,4. close,5. volume,5. change in price
2020-12-07 09:44:00,617.251,620.21,617.2455,620.0,472716.0,2.7490000000000236
2020-12-07 09:43:00,616.6,617.46,615.35,617.255,192277.0,0.6549999999999727
2020-12-07 09:42:00,615.17,617.9,615.17,616.53,283675.0,1.3600000000000136
2020-12-07 09:41:00,616.0,616.8,613.5751,615.2637,255973.0,-0.7363000000000284
2020-12-07 09:40:00,616.34,616.9499,615.18,615.8,160077.0,-0.5400000000000773
2020-12-07 09:39:00,616.09,617.25,614.4001,616.3495,274590.0,0.25950000000000273
2020-12-07 09:38:00,616.9467,617.26,616.0,616.2525,183588.0,-0.6941999999999098
2020-12-07 09:37:00,616.93,617.39,615.12,617.1,235886.0,0.17000000000007276
2020-12-07 09:36:00,615.785,618.5,614.98,616.835,407913.0,1.0500000000000682
2020-12-07 09:35:00,612.0921,615.92,611.49,615.74,447086.0,3.6479000000000497
2020-12-07 09:34:00,612.826,613.29,610.49,612.26,262762.0,-0.5660000000000309
2020-12-07 09:33:00,612.88,615.13,612.5,613.029,429070.0,0.1490000000000009
2020-12-07 09:32:00,610.225,613.33,610.225,612.74,535351.0,2.5149999999999864
2020-12-07 09:31:00,604.9197,610.5,603.05,610.5,893134.0,5.580299999999966
2020-12-07 09:30:00,605.07,605.21,604.56,604.95,24600.0,-0.12000000000000455
2020-12-07 09:29:00,605.5,605.5,605.0,605.15,18164.0,-0.35000000000002274
2020-12-07 09:28:00,605.61,606.0,605.61,605.81,4127.0,0.1999999999999318
2020-12-07 09:27:00,605.75,606.3,605.75,606.0,10471.0,0.25
2020-12-07 09:26:00,605.94,605.94,605.71,605.8,3971.0,-0.14000000000010004
2020-12-07 09:25:00,605.87,605.9,605.79,605.9,4032.0,0.029999999999972715
2020-12-07 09:24:00,605.73,605.85,605.73,605.85,7243.0,0.12000000000000455
2020-12-07 09:23:00,605.3001,605.7279,605.28,605.7279,7530.0,0.4277999999999338
2020-12-07 09:22:00,605.4,605.5,605.22,605.2784,3913.0,-0.12159999999994398
2020-12-07 09:21:00,605.37,605.5,605.1603,605.2749,5105.0,-0.09510000000000218
2020-12-07 09:20:00,605.7251,605.82,605.27,605.4697,6576.0,-0.25540000000000873
2020-12-07 09:19:00,605.8,605.88,605.6,605.84,7659.0,0.04000000000007731
2020-12-07 09:18:00,606.0,606.0,605.6,605.75,2811.0,-0.25
2020-12-07 09:17:00,606.25,606.48,605.8621,605.8621,10260.0,-0.38789999999994507
2020-12-07 09:16:00,605.99,606.29,605.6,606.285,12601.0,0.2949999999999591
2020-12-07 09:15:00,605.3801,605.9,605.3801,605.9,10847.0,0.5199000000000069
2020-12-07 09:14:00,605.6,605.6,605.38,605.45,3275.0,-0.14999999999997726
2020-12-07 09:13:00,605.1001,605.6,605.1,605.2701,10293.0,0.16999999999995907
2020-12-07 09:12:00,605.75,605.75,605.06,605.3692,6428.0,-0.380800000000022
2020-12-07 09:11:00,606.0728,606.0728,605.75,605.75,5871.0,-0.3228000000000293
2020-12-07 09:10:00,606.0,606.1514,605.81,606.0,4517.0,0.0
2020-12-07 09:09:00,606.0,606.1999,605.95,606.01,3776.0,0.009999999999990905
2020-12-07 09:08:00,606.0,606.16,605.8,605.93,6738.0,-0.07000000000005002
2020-12-07 09:07:00,606.0,606.36,606.0,606.29,5604.0,0.2899999999999636
2020-12-07 09:06:00,605.8,606.0,605.64,606.0,9044.0,0.20000000000004547
2020-12-07 09:05:00,605.86,606.23,605.5,605.6,5726.0,-0.2599999999999909
2020-12-07 09:04:00,606.19,606.5,606.0,606.0573,13559.0,-0.13269999999999982
2020-12-07 09:03:00,605.9839,606.18,605.7,606.006,7135.0,0.0221000000000231
2020-12-07 09:02:00,606.5101,606.8,605.84,605.98,18492.0,-0.5300999999999476
2020-12-07 09:01:00,606.74,607.43,606.67,606.67,18609.0,-0.07000000000005002
2020-12-07 09:00:00,606.7136,606.84,606.68,606.83,5000.0,0.11639999999999873
2020-12-07 08:59:00,607.17,607.17,606.12,606.78,12622.0,-0.38999999999998636
2020-12-07 08:58:00,606.44,607.1511,606.44,607.0665,11020.0,0.6264999999999645
2020-12-07 08:57:00,606.18,606.55,605.83,606.55,10963.0,0.37000000000000455
2020-12-07 08:56:00,606.19,606.31,606.1107,606.2,4479.0,0.009999999999990905
2020-12-07 08:55:00,606.38,606.38,605.7,606.1676,14028.0,-0.21240000000000236
2020-12-07 08:54:00,606.4,606.87,606.4,606.5,7961.0,0.10000000000002274
2020-12-07 08:53:00,606.8,606.8,606.34,606.4302,11776.0,-0.36979999999994106
2020-12-07 08:52:00,606.79,606.8,606.4,606.8,8449.0,0.009999999999990905
2020-12-07 08:51:00,607.0,607.25,606.44,606.44,24787.0,-0.5599999999999454
2020-12-07 08:50:00,605.77,607.0,605.77,607.0,37846.0,1.2300000000000182
2020-12-07 08:49:00,606.12,606.29,605.74,605.74,12905.0,-0.37999999999999545
2020-12-07 08:48:00,606.34,606.42,606.0,606.19,13707.0,-0.14999999999997726
2020-12-07 08:47:00,605.32,606.36,605.24,606.15,58407.0,0.8299999999999272
2020-12-07 08:46:00,605.06,605.32,605.0,605.32,4769.0,0.2600000000001046
2020-12-07 08:45:00,604.82,605.31,604.79,605.18,5656.0,0.35999999999989996
2020-12-07 08:44:00,605.08,605.128,604.83,604.83,8001.0,-0.25
2020-12-07 08:43:00,605.0,605.15,605.0,605.1,4389.0,0.10000000000002274
2020-12-07 08:42:00,604.5,605.0,604.5,605.0,2509.0,0.5
2020-12-07 08:41:00,604.3,604.65,604.2,604.65,3129.0,0.35000000000002274
2020-12-07 08:40:00,604.75,604.98,604.5,604.5,6454.0,-0.25
2020-12-07 08:39:00,604.9,605.0,604.7151,604.8,2705.0,-0.10000000000002274
2020-12-07 08:38:00,604.8,604.95,604.6001,604.74,2229.0,-0.05999999999994543
2020-12-07 08:37:00,605.1011,605.1011,604.88,604.88,3639.0,-0.22109999999997854
2020-12-07 08:36:00,605.34,605.5,605.0,605.1,2708.0,-0.2400000000000091
2020-12-07 08:35:00,605.49,605.65,605.0,605.24,11050.0,-0.25
2020-12-07 08:34:00,604.99,605.5,604.97,605.5,5374.0,0.5099999999999909
2020-12-07 08:33:00,605.11,605.2,604.88,604.98,3488.0,-0.12999999999999545
2020-12-07 08:32:00,605.11,605.11,605.09,605.09,1603.0,-0.01999999999998181
2020-12-07 08:31:00,604.78,605.3,604.78,605.3,5878.0,0.5199999999999818
2020-12-07 08:30:00,604.86,605.0,604.86,604.99,3805.0,0.12999999999999545
2020-12-07 08:29:00,605.0,605.25,604.85,604.85,6391.0,-0.14999999999997726
2020-12-07 08:28:00,604.5,604.88,604.35,604.88,5773.0,0.37999999999999545
2020-12-07 08:27:00,604.5,604.8,604.5,604.8,2619.0,0.2999999999999545
2020-12-07 08:26:00,604.1237,604.76,604.0,604.76,5484.0,0.6363000000000056
2020-12-07 08:25:00,603.2233,604.45,603.2233,604.26,7200.0,1.0366999999999962
2020-12-07 08:24:00,604.43,604.7,603.5,603.5,10557.0,-0.92999999999995
2020-12-07 08:23:00,604.6,605.0,604.33,604.43,10694.0,-0.17000000000007276
2020-12-07 08:22:00,605.059,605.15,604.6822,604.6822,4465.0,-0.3768000000000029
2020-12-07 08:21:00,605.07,605.5,605.0,605.5,7855.0,0.42999999999995
2020-12-07 08:20:00,605.0,605.25,605.0,605.07,2174.0,0.07000000000005002
2020-12-07 08:19:00,605.25,605.27,605.0,605.0,5532.0,-0.25
2020-12-07 08:18:00,605.49,605.65,605.09,605.5,4156.0,0.009999999999990905
2020-12-07 08:17:00,604.71,605.2,604.71,605.002,5037.0,0.2919999999999163
2020-12-07 08:16:00,605.79,605.88,604.52,604.52,15299.0,-1.2699999999999818
2020-12-07 08:15:00,605.5,605.82,605.2132,605.81,6801.0,0.30999999999994543
2020-12-07 08:14:00,605.34,605.86,605.21,605.6,9501.0,0.2599999999999909
2020-12-07 08:13:00,605.09,605.3,605.0,605.2,6157.0,0.11000000000001364
2020-12-07 08:12:00,605.19,605.4,605.0,605.22,4741.0,0.029999999999972715
2020-12-07 08:11:00,604.94,605.28,604.7,605.26,8880.0,0.31999999999993634
2020-12-07 08:10:00,605.06,605.25,604.7,604.71,4776.0,-0.34999999999990905
2020-12-07 08:09:00,604.89,605.5,604.88,605.0,11137.0,0.11000000000001364
2020-12-07 08:08:00,604.7,605.23,604.5,605.0,20510.0,0.2999999999999545
2020-12-07 08:07:00,604.3,604.99,604.3,604.99,8332.0,0.6900000000000546
2020-12-07 08:06:00,603.89,604.14,603.65,604.14,7386.0,0.25
2020-12-07 08:05:00,604.24,604.55,603.9,604.0,8431.0,-0.2400000000000091
2020-12-07 08:04:00,603.52,604.54,603.52,604.3299,11765.0,0.8098999999999705
2020-12-07 08:03:00,603.72,603.72,603.33,603.72,5326.0,0.0
2020-12-07 08:02:00,603.31,603.98,603.0,603.98,13262.0,0.6700000000000728
2020-12-07 08:01:00,601.0848,606.33,597.565,603.2,111284.0,2.1152000000000726
2020-12-07 08:00:00,602.95,603.15,602.95,603.15,1577.0,0.1999999999999318
2020-12-07 07:59:00,603.0,603.0,603.0,603.0,2972.0,0.0
2020-12-07 07:58:00,604.12,604.13,603.3,603.3,3292.0,-0.82000000000005
2020-12-07 07:57:00,603.5,605.0,603.3,603.99,14286.0,0.4900000000000091
2020-12-07 07:56:00,603.18,603.18,603.18,603.18,802.0,0.0
2020-12-07 07:55:00,603.0,603.0,603.0,603.0,2007.0,0.0
2020-12-07 07:54:00,603.5,603.5,603.5,603.5,717.0,0.0
2020-12-07 07:53:00,603.3,603.5,603.3,603.5,826.0,0.20000000000004547
2020-12-07 07:52:00,603.55,603.55,603.0,603.28,5091.0,-0.2699999999999818
2020-12-07 07:51:00,603.68,603.95,603.68,603.88,2092.0,0.20000000000004547
2020-12-07 07:50:00,602.55,603.68,602.55,603.68,7837.0,1.1299999999999955
2020-12-07 07:49:00,602.85,603.2,602.6,602.6,6010.0,-0.25
2020-12-07 07:48:00,602.55,602.55,602.55,602.55,1090.0,0.0
2020-12-07 07:47:00,602.9,602.9,602.89,602.89,1519.0,-0.009999999999990905
2020-12-07 07:46:00,602.01,602.9,602.01,602.9,3470.0,0.8899999999999864
2020-12-07 07:45:00,601.63,602.2,601.5,602.0,5542.0,0.37000000000000455
2020-12-07 07:44:00,601.95,602.06,600.66,601.63,8332.0,-0.32000000000005
2020-12-07 07:43:00,602.11,602.11,601.99,602.0,2701.0,-0.11000000000001364
2020-12-07 07:42:00,603.5,603.51,602.0,602.09,7471.0,-1.4099999999999682
2020-12-07 07:41:00,603.0,603.52,603.0,603.49,4946.0,0.4900000000000091
2020-12-07 07:40:00,603.06,603.12,602.25,603.1,7234.0,0.04000000000007731
2020-12-07 07:39:00,603.52,604.0,603.0,603.83,9039.0,0.3100000000000591
2020-12-07 07:38:00,604.2,604.2,603.51,603.51,8680.0,-0.6900000000000546
2020-12-07 07:37:00,604.5,604.87,604.1,604.1,4338.0,-0.39999999999997726
2020-12-07 07:36:00,604.39,604.86,604.39,604.5,6874.0,0.11000000000001364
2020-12-07 07:35:00,604.0,604.35,603.75,604.35,5494.0,0.35000000000002274
2020-12-07 07:34:00,603.99,604.1,603.99,604.1,2638.0,0.11000000000001364
2020-12-07 07:33:00,603.65,603.98,603.65,603.98,1485.0,0.3300000000000409
2020-12-07 07:32:00,603.33,603.5,603.0,603.5,9083.0,0.16999999999995907
2020-12-07 07:31:00,604.0,604.0,603.44,603.63,4109.0,-0.37000000000000455
2020-12-07 07:30:00,603.95,604.19,603.95,604.19,1251.0,0.2400000000000091
2020-12-07 07:29:00,603.41,603.83,603.39,603.83,3926.0,0.42000000000007276
2020-12-07 07:28:00,604.03,604.2,603.56,603.56,5951.0,-0.4700000000000273
2020-12-07 07:27:00,604.52,604.52,604.3,604.3,2594.0,-0.22000000000002728
2020-12-07 07:26:00,604.5,604.6,604.0,604.6,3939.0,0.10000000000002274
2020-12-07 07:25:00,604.4,604.9,604.4,604.63,3990.0,0.2300000000000182
2020-12-07 07:24:00,604.89,604.89,604.0,604.49,5825.0,-0.39999999999997726
2020-12-07 07:23:00,603.77,604.41,603.5,604.26,3801.0,0.4900000000000091
2020-12-07 07:22:00,604.51,604.89,603.05,603.5,7896.0,-1.009999999999991
2020-12-07 07:21:00,605.33,605.33,604.5,604.89,6700.0,-0.44000000000005457
2020-12-07 07:20:00,605.54,605.54,605.0,605.01,10735.0,-0.5299999999999727
2020-12-07 07:19:00,605.94,606.7,605.5,605.55,21907.0,-0.39000000000010004
2020-12-07 07:18:00,605.45,606.25,605.45,605.56,25022.0,0.10999999999989996
2020-12-07 07:17:00,604.4,605.54,604.4,605.52,20430.0,1.1200000000000045
2020-12-07 07:16:00,604.25,604.99,603.5,604.59,22849.0,0.34000000000003183
2020-12-07 07:15:00,603.49,604.48,603.38,604.48,12861.0,0.9900000000000091
2020-12-07 07:14:00,601.89,603.36,601.89,603.25,9057.0,1.3600000000000136
2020-12-07 07:13:00,602.39,602.44,601.79,601.79,5190.0,-0.6000000000000227
2020-12-07 07:12:00,601.79,602.5,601.79,602.5,6614.0,0.7100000000000364
2020-12-07 07:11:00,601.74,602.02,601.5,601.75,7078.0,0.009999999999990905
2020-12-07 07:10:00,600.31,601.58,600.31,601.06,11448.0,0.75
2020-12-07 07:09:00,600.0,600.51,599.75,600.51,3560.0,0.5099999999999909
2020-12-07 07:08:00,599.75,600.01,599.75,600.01,2483.0,0.2599999999999909
2020-12-07 07:07:00,599.59,600.31,599.59,599.75,3434.0,0.15999999999996817
2020-12-07 07:06:00,601.05,601.06,599.42,599.44,13290.0,-1.6099999999999
2020-12-07 07:05:00,599.56,601.48,599.54,601.48,11259.0,1.9200000000000728
2020-12-07 07:04:00,599.2,599.91,599.0,599.6,10420.0,0.39999999999997726
2020-12-07 07:03:00,598.86,600.8,598.86,599.2,15379.0,0.34000000000003183
2020-12-07 07:02:00,598.51,598.83,598.22,598.31,5784.0,-0.20000000000004547
2020-12-07 07:01:00,597.77,599.7,597.09,598.8,17126.0,1.0299999999999727
2020-12-07 07:00:00,597.64,597.8,597.64,597.8,455.0,0.15999999999996817
2020-12-07 06:59:00,597.79,597.79,597.79,597.79,167.0,0.0
2020-12-07 06:56:00,597.1,597.1,597.0,597.0,694.0,-0.10000000000002274
2020-12-07 06:55:00,597.42,597.5,597.0,597.5,3610.0,0.08000000000004093
2020-12-07 06:47:00,597.87,597.87,597.5,597.5,704.0,-0.37000000000000455
2020-12-07 06:41:00,597.81,598.12,597.81,598.12,601.0,0.3100000000000591
2020-12-07 06:29:00,597.93,597.93,597.93,597.93,144.0,0.0
2020-12-07 06:16:00,597.3,597.3,597.3,597.3,740.0,0.0
2020-12-07 06:15:00,597.3,597.3,597.3,597.3,300.0,0.0
2020-12-07 06:09:00,597.3,597.3,597.1,597.1,1111.0,-0.1999999999999318
2020-12-07 06:06:00,597.0,597.3,597.0,597.3,208.0,0.2999999999999545
2020-12-07 06:02:00,597.1,597.1,597.1,597.1,417.0,0.0
2020-12-07 06:00:00,597.1,597.1,597.1,597.1,552.0,0.0
2020-12-07 05:59:00,597.18,597.18,597.18,597.18,336.0,0.0
2020-12-07 05:47:00,597.9,597.9,597.9,597.9,193.0,0.0
2020-12-07 05:41:00,598.2,598.2,598.2,598.2,395.0,0.0
2020-12-07 05:33:00,598.23,598.23,598.23,598.23,807.0,0.0
2020-12-07 05:17:00,598.98,598.98,598.23,598.23,771.0,-0.75
2020-12-07 05:16:00,599.1,599.1,599.1,599.1,505.0,0.0
2020-12-07 05:11:00,598.98,599.0,598.23,598.23,2038.0,-0.75
2020-12-07 05:10:00,598.63,598.9,598.63,598.9,1480.0,0.2699999999999818
2020-12-07 05:09:00,598.29,598.29,598.29,598.29,346.0,0.0
2020-12-07 05:07:00,598.25,598.25,598.25,598.25,393.0,0.0
2020-12-07 05:05:00,598.4,598.4,598.4,598.4,526.0,0.0
2020-12-07 05:01:00,598.25,598.4,598.25,598.4,1028.0,0.14999999999997726
2020-12-07 05:00:00,598.0,598.2,598.0,598.2,1136.0,0.20000000000004547
2020-12-07 04:59:00,598.0,598.0,598.0,598.0,846.0,0.0
2020-12-07 04:58:00,597.77,598.0,597.77,598.0,1799.0,0.2300000000000182
2020-12-07 04:57:00,598.0,598.0,598.0,598.0,802.0,0.0
2020-12-07 04:55:00,597.63,597.63,597.63,597.63,610.0,0.0
2020-12-07 04:54:00,597.94,597.94,597.94,597.94,159.0,0.0
2020-12-07 04:53:00,598.0,598.0,598.0,598.0,1356.0,0.0
2020-12-07 04:52:00,597.45,597.89,597.45,597.63,1137.0,0.17999999999994998
2020-12-07 04:50:00,596.9,597.3,596.9,597.3,1078.0,0.39999999999997726
2020-12-07 04:49:00,597.0,597.0,596.9,596.9,948.0,-0.10000000000002274
2020-12-07 04:48:00,596.99,596.99,596.99,596.99,243.0,0.0
2020-12-07 04:47:00,596.53,596.53,596.53,596.53,374.0,0.0
2020-12-07 04:39:00,596.38,596.38,596.38,596.38,232.0,0.0
2020-12-07 04:36:00,596.7,596.7,596.7,596.7,312.0,0.0
2020-12-07 04:35:00,596.78,596.78,596.78,596.78,294.0,0.0
2020-12-07 04:33:00,596.78,596.78,596.78,596.78,112.0,0.0
2020-12-07 04:28:00,596.62,597.0,596.62,597.0,1142.0,0.37999999999999545
2020-12-07 04:19:00,596.0,596.2,596.0,596.2,731.0,0.20000000000004547
2020-12-07 04:14:00,595.45,595.5,595.45,595.5,667.0,0.049999999999954525
2020-12-07 04:10:00,595.5,595.5,595.5,595.5,555.0,0.0
2020-12-07 04:09:00,595.2,595.2,595.2,595.2,492.0,0.0
2020-12-07 04:08:00,595.0,595.0,595.0,595.0,1177.0,0.0
2020-12-07 04:07:00,595.69,595.69,595.32,595.32,1969.0,-0.37000000000000455
2020-12-07 04:05:00,596.98,596.98,596.98,596.98,543.0,0.0
2020-12-07 04:04:00,597.0,597.0,597.0,597.0,690.0,0.0
2020-12-07 04:03:00,596.57,596.57,596.34,596.34,670.0,-0.2300000000000182
2020-12-07 04:02:00,596.0,596.0,596.0,596.0,664.0,0.0
2020-12-07 04:01:00,597.0,597.0,595.01,596.0,2445.0,-1.0
2020-12-04 20:00:00,599.2,599.37,598.7,598.7,6920.0,-0.5
2020-12-04 19:59:00,599.35,599.35,599.27,599.27,3636.0,-0.08000000000004093
2020-12-04 19:58:00,599.11,599.39,599.11,599.35,2174.0,0.2400000000000091
2020-12-04 19:57:00,599.25,599.38,599.04,599.27,3909.0,0.01999999999998181
2020-12-04 19:56:00,599.3,599.3,599.02,599.02,2211.0,-0.2799999999999727
2020-12-04 19:55:00,599.15,599.3899,599.15,599.35,3851.0,0.20000000000004547
2020-12-04 19:54:00,599.39,599.39,599.29,599.39,2665.0,0.0
2020-12-04 19:53:00,599.25,599.3,599.25,599.3,1946.0,0.049999999999954525
2020-12-04 19:52:00,599.1,599.2899,599.1,599.2899,1126.0,0.18989999999996598
2020-12-04 19:51:00,598.94,599.2,598.94,599.2,5158.0,0.2599999999999909
2020-12-04 19:50:00,598.83,599.0,598.8,599.0,2123.0,0.16999999999995907
2020-12-04 19:49:00,598.67,598.85,598.67,598.72,1600.0,0.05000000000006821
2020-12-04 19:48:00,598.65,598.67,598.65,598.67,576.0,0.01999999999998181
2020-12-04 19:47:00,598.6,598.6,598.54,598.54,1003.0,-0.06000000000005912
2020-12-04 19:46:00,598.65,598.65,598.6,598.6,2174.0,-0.049999999999954525
2020-12-04 19:45:00,598.71,598.71,598.71,598.71,1586.0,0.0
2020-12-04 19:44:00,598.89,598.89,598.71,598.88,1792.0,-0.009999999999990905
2020-12-04 19:43:00,598.75,598.88,598.71,598.71,1191.0,-0.03999999999996362
2020-12-04 19:42:00,598.81,598.81,598.81,598.81,349.0,0.0
2020-12-04 19:41:00,598.82,598.94,598.82,598.94,757.0,0.12000000000000455
2020-12-04 19:40:00,599.0,599.0,598.81,598.81,2948.0,-0.19000000000005457
2020-12-04 19:39:00,599.3,599.3,599.0001,599.0001,837.0,-0.2998999999999796
2020-12-04 19:38:00,598.5,599.48,598.5,599.0,9656.0,0.5
2020-12-04 19:37:00,598.53,598.53,598.35,598.35,1928.0,-0.17999999999994998
2020-12-04 19:36:00,598.51,598.53,598.5,598.5,5096.0,-0.009999999999990905
2020-12-04 19:35:00,598.53,598.53,598.5,598.5,2488.0,-0.029999999999972715
2020-12-04 19:34:00,598.52,598.52,598.5,598.51,1871.0,-0.009999999999990905
2020-12-04 19:33:00,598.6,598.6,598.51,598.51,2545.0,-0.09000000000003183
2020-12-04 19:32:00,598.51,598.6,598.51,598.6,2679.0,0.09000000000003183
2020-12-04 19:31:00,598.51,598.62,598.51,598.62,1948.0,0.11000000000001364
2020-12-04 19:30:00,598.51,598.6,598.51,598.56,3315.0,0.049999999999954525
2020-12-04 19:29:00,598.63,598.6899,598.6,598.61,7320.0,-0.01999999999998181
2020-12-04 19:28:00,598.7,598.7,598.7,598.7,145.0,0.0
2020-12-04 19:27:00,598.6,598.67,598.6,598.67,485.0,0.06999999999993634
2020-12-04 19:26:00,598.61,598.61,598.6,598.6,1075.0,-0.009999999999990905
2020-12-04 19:24:00,598.65,598.65,598.65,598.65,1270.0,0.0
2020-12-04 19:23:00,598.66,598.66,598.6,598.6,1128.0,-0.05999999999994543
2020-12-04 19:22:00,598.6501,598.78,598.6501,598.78,610.0,0.12990000000002055
2020-12-04 19:20:00,598.6,598.6,598.6,598.6,218.0,0.0
2020-12-04 19:18:00,598.72,598.72,598.7,598.7,1357.0,-0.01999999999998181
2020-12-04 19:17:00,598.74,598.8,598.71,598.8,2014.0,0.05999999999994543
2020-12-04 19:16:00,598.9,598.9,598.71,598.71,1357.0,-0.18999999999994088
2020-12-04 19:15:00,598.7,598.7,598.7,598.7,472.0,0.0
2020-12-04 19:14:00,599.0,599.0,599.0,599.0,712.0,0.0
2020-12-04 19:12:00,598.71,598.71,598.71,598.71,365.0,0.0
2020-12-04 19:11:00,598.78,598.78,598.78,598.78,129.0,0.0
2020-12-04 19:10:00,598.7,598.7,598.7,598.7,581.0,0.0
2020-12-04 19:08:00,598.7,598.7,598.7,598.7,552.0,0.0
2020-12-04 19:07:00,598.7,598.7,598.7,598.7,644.0,0.0
2020-12-04 19:04:00,598.62,598.8,598.62,598.8,1925.0,0.17999999999994998
2020-12-04 19:02:00,598.7,598.7,598.7,598.7,1059.0,0.0
2020-12-04 19:01:00,598.99,598.99,598.94,598.94,577.0,-0.049999999999954525
2020-12-04 19:00:00,598.8,598.8,598.7,598.7,796.0,-0.09999999999990905
2020-12-04 18:59:00,598.8,598.8,598.7,598.7,1289.0,-0.09999999999990905
2020-12-04 18:58:00,598.61,598.84,598.51,598.84,1596.0,0.2300000000000182
2020-12-04 18:57:00,598.69,598.9899,598.69,598.9899,1629.0,0.2998999999999796
2020-12-04 18:56:00,598.6,598.79,598.5,598.5,2729.0,-0.10000000000002274
2020-12-04 18:55:00,598.52,598.55,598.52,598.55,1060.0,0.029999999999972715
2020-12-04 18:54:00,598.69,598.69,598.69,598.69,731.0,0.0
2020-12-04 18:53:00,598.78,598.78,598.78,598.78,224.0,0.0
2020-12-04 18:52:00,598.6,598.6,598.5,598.51,807.0,-0.09000000000003183
2020-12-04 18:50:00,598.67,598.67,598.67,598.67,481.0,0.0
2020-12-04 18:49:00,598.78,598.78,598.7,598.7,1011.0,-0.07999999999992724
2020-12-04 18:48:00,598.91,598.91,598.9,598.9,1068.0,-0.009999999999990905
2020-12-04 18:47:00,599.0,599.0,598.91,598.91,717.0,-0.09000000000003183
2020-12-04 18:46:00,598.9,599.0,598.9,599.0,706.0,0.10000000000002274
2020-12-04 18:45:00,598.99,598.99,598.99,598.99,253.0,0.0
2020-12-04 18:44:00,599.01,599.01,598.99,598.99,538.0,-0.01999999999998181
2020-12-04 18:42:00,599.01,599.01,599.01,599.01,335.0,0.0
2020-12-04 18:41:00,599.1,599.18,599.1,599.18,364.0,0.07999999999992724
2020-12-04 18:38:00,599.01,599.01,599.01,599.01,162.0,0.0
2020-12-04 18:37:00,599.02,599.02,599.02,599.02,216.0,0.0
2020-12-04 18:36:00,599.19,599.19,599.17,599.17,855.0,-0.020000000000095497
2020-12-04 18:35:00,598.99,599.19,598.99,599.19,790.0,0.20000000000004547
2020-12-04 18:33:00,598.96,599.0,598.96,599.0,1531.0,0.03999999999996362
2020-12-04 18:32:00,599.2,599.2,599.14,599.14,916.0,-0.06000000000005912
2020-12-04 18:31:00,599.15,599.3,599.15,599.3,1687.0,0.14999999999997726
2020-12-04 18:30:00,599.17,599.2,599.17,599.2,631.0,0.030000000000086402
2020-12-04 18:28:00,598.99,599.1,598.97,599.04,3610.0,0.049999999999954525
2020-12-04 18:27:00,598.86,598.86,598.86,598.86,222.0,0.0
2020-12-04 18:26:00,598.92,598.92,598.92,598.92,425.0,0.0
2020-12-04 18:25:00,598.86,598.86,598.86,598.86,284.0,0.0
2020-12-04 18:24:00,598.85,598.99,598.82,598.99,1690.0,0.13999999999998636
2020-12-04 18:23:00,599.1,599.1,599.0,599.0,9729.0,-0.10000000000002274
2020-12-04 18:22:00,599.12,599.12,599.12,599.12,773.0,0.0
2020-12-04 18:21:00,599.1,599.1,599.1,599.1,370.0,0.0
2020-12-04 18:20:00,599.09,599.1,599.09,599.1,1850.0,0.009999999999990905
2020-12-04 18:19:00,599.01,599.01,599.01,599.01,592.0,0.0
2020-12-04 18:18:00,599.06,599.06,599.01,599.01,2233.0,-0.049999999999954525
2020-12-04 18:17:00,599.14,599.14,599.14,599.14,696.0,0.0
2020-12-04 18:16:00,599.06,599.06,599.04,599.04,1299.0,-0.01999999999998181
2020-12-04 18:15:00,599.2,599.2,599.01,599.01,13849.0,-0.19000000000005457
2020-12-04 18:12:00,599.2,599.2,599.2,599.2,214.0,0.0
2020-12-04 18:11:00,599.2,599.2,599.2,599.2,811.0,0.0
2020-12-04 18:10:00,599.31,599.31,599.31,599.31,306.0,0.0
2020-12-04 18:09:00,599.39,599.4,599.25,599.4,1530.0,0.009999999999990905
2020-12-04 18:08:00,599.41,599.41,599.36,599.36,1570.0,-0.049999999999954525
2020-12-04 18:07:00,599.3501,599.4,599.3501,599.4,590.0,0.04989999999997963
2020-12-04 18:06:00,599.35,599.35,599.35,599.35,180.0,0.0
2020-12-04 18:05:00,599.21,599.23,599.21,599.23,803.0,0.01999999999998181
2020-12-04 18:04:00,599.27,599.27,599.27,599.27,365.0,0.0
2020-12-04 18:03:00,599.25,599.25,599.25,599.25,267.0,0.0
2020-12-04 18:02:00,599.45,599.45,599.45,599.45,524.0,0.0
2020-12-04 18:01:00,599.3,599.48,599.3,599.48,1325.0,0.18000000000006366
2020-12-04 18:00:00,599.22,599.39,599.14,599.37,2939.0,0.14999999999997726
2020-12-04 17:59:00,599.3,599.4,599.23,599.4,1377.0,0.10000000000002274
2020-12-04 17:58:00,599.54,599.6,599.29,599.29,1900.0,-0.25
2020-12-04 17:57:00,599.49,599.65,599.49,599.6,2530.0,0.11000000000001364
2020-12-04 17:56:00,599.45,599.5,599.45,599.5,1565.0,0.049999999999954525
2020-12-04 17:55:00,599.5,599.5,599.5,599.5,1139.0,0.0
2020-12-04 17:54:00,599.5,599.5,599.5,599.5,1272.0,0.0
2020-12-04 17:53:00,599.63,599.64,599.6,599.64,1404.0,0.009999999999990905
2020-12-04 17:52:00,599.57,599.66,599.57,599.66,1537.0,0.08999999999991815
2020-12-04 17:51:00,599.65,599.65,599.65,599.65,821.0,0.0
2020-12-04 17:50:00,599.51,599.64,599.5,599.64,1210.0,0.12999999999999545
2020-12-04 17:49:00,599.49,599.67,599.49,599.5,654.0,0.009999999999990905
2020-12-04 17:48:00,599.48,599.48,599.48,599.48,302.0,0.0
